t 36692 183831
e 1070 27618
e 7532 19287
e 25997 21496
e 4108 27619
e 1491 27620
e 3647 3593
e 306 18034
e 1153 4193
e 1133 22125
e 2295 19885
e 2360 11338
e 787 1252
e 110 757
e 25845 27621
e 17797 19653
e 664 1359
e 9982 10140
e 4403 273
e 1480 5981
e 328 14115
e 1320 4608
e 443 1722
e 1760 7427
e 467 4187
e 302 6970
e 5394 14111
e 340 2432
e 810 8750
e 1518 5729
e 342 4400
e 3915 27622
e 24872 12911
e 1936 1023
e 644 27623
e 129 6586
e 6185 4526
e 3840 13341
e 7307 5193
e 6185 4566
e 5121 443
e 1023 18841
e 3165 596
e 5130 6157
e 9088 2266
e 2230 4439
e 487 4792
e 3051 1958
e 782 1489
e 957 1143
e 25896 10912
e 8208 973
e 570 3145
e 750 644
e 995 2814
e 2493 10663
e 3469 9297
e 165 9589
e 1042 3317
e 1042 15190
e 27624 27625
e 11173 20549
e 27626 24542
e 1776 22135
e 930 605
e 17150 27627
e 602 10578
e 21287 17953
e 5321 4115
e 2575 4821
e 4026 12441
e 4884 27628
e 266 15253
e 6275 10549
e 5634 4258
e 17941 1243
e 224 1924
e 443 14557
e 9621 18146
e 4188 27629
e 9821 27630
e 1387 6895
e 1107 5543
e 8376 27631
e 605 20351
e 540 4960
e 6144 15642
e 1958 1127
e 21329 739
e 855 2781
e 27632 255
e 3802 20993
e 3037 5656
e 5083 5416
e 1307 4025
e 228 8234
e 1128 352
e 4336 6442
e 1271 23677
e 15306 17231
e 417 5209
e 344 4596
e 306 4757
e 387 958
e 191 2448
e 2616 16108
e 9069 27633
e 3109 27634
e 3484 13870
e 1149 7427
e 16 21877
e 15313 8600
e 1341 5246
e 22738 27635
e 4151 25553
e 3144 873
e 1315 131
e 16691 4027
e 6210 948
e 195 523
e 994 24913
e 328 2256
e 104 27636
e 933 4032
e 1491 869
e 1327 1412
e 520 10981
e 2375 5532
e 2963 16537
e 948 5857
e 340 3396
e 1168 11785
e 7667 83
e 1832 2221
e 4260 21687
e 1339 27637
e 2906 1397
e 364 27638
e 27639 10823
e 4141 13759
e 7397 5233
e 3524 130
e 1339 9230
e 129 27640
e 1347 845
e 487 2528
e 503 21719
e 2420 7042
e 1332 5464
e 515 1129
e 1103 3395
e 185 93
e 899 120
e 2016 12012
e 1543 467
e 878 806
e 21331 16605
e 1744 22226
e 425 3209
e 23182 13551
e 4041 27641
e 14239 1690
e 1372 26
e 1042 225
e 36 27642
e 6473 23916
e 4511 632
e 27643 11320
e 3834 6647
e 2795 2249
e 912 27644
e 243 620
e 5870 48
e 2569 6185
e 5086 26704
e 27645 9706
e 7791 4945
e 1053 5816
e 3066 27646
e 27647 2324
e 2179 5779
e 8 327
e 860 325
e 1905 339
e 930 4220
e 1247 6305
e 2216 2482
e 20042 13346
e 3641 11013
e 1645 21988
e 2186 16846
e 6417 11121
e 27648 27649
e 2909 5919
e 13063 2493
e 462 21994
e 2469 865
e 87 12071
e 6473 3354
e 24582 5904
e 4549 501
e 22 2948
e 5975 18647
e 4968 7008
e 618 2641
e 1107 27650
e 947 462
e 256 27651
e 5908 16490
e 1112 1121
e 25877 24239
e 563 2007
e 2356 7429
e 601 11132
e 1103 27652
e 12358 2594
e 1128 219
e 1836 2061
e 65 917
e 1152 12620
e 1320 6538
e 18484 18226
e 306 1068
e 443 14952
e 2530 20443
e 3097 27653
e 3178 3626
e 15340 986
e 66 8430
e 306 21143
e 2262 27654
e 750 19666
e 282 7622
e 16 27655
e 169 10799
e 10497 15479
e 1152 6101
e 14968 4653
e 20690 23237
e 23827 27656
e 1822 5001
e 443 6471
e 960 21257
e 1788 9968
e 9137 13945
e 104 27657
e 10802 26066
e 520 3355
e 3351 9383
e 4041 9103
e 843 8905
e 2097 2156
e 1936 3522
e 340 5768
e 1581 3885
e 2110 966
e 7978 5060
e 4934 7042
e 1133 11875
e 1187 10295
e 2938 4375
e 1848 27658
e 27659 27660
e 7206 18671
e 273 6661
e 660 1619
e 436 2334
e 3363 7157
e 873 12636
e 1103 8341
e 10295 27661
e 11332 24023
e 153 878
e 915 9104
e 12770 24443
e 546 466
e 5991 27662
e 85 8555
e 2295 5006
e 2773 5038
e 910 10964
e 3906 24255
e 650 7943
e 924 3729
e 2297 808
e 3830 11493
e 2183 5877
e 930 14538
e 7167 4313
e 1257 27663
e 23835 18412
e 32 10463
e 1507 3083
e 1562 1868
e 5656 1948
e 1152 15791
e 98 6526
e 910 2855
e 3063 27664
e 1070 3212
e 27056 27665
e 960 511
e 49 1977
e 620 8842
e 70 6751
e 11790 9810
e 36 5319
e 4521 2400
e 928 269
e 1293 5498
e 27666 24008
e 9518 2762
e 5592 27667
e 27668 27669
e 542 658
e 1215 7382
e 1266 843
e 14611 612
e 5622 17036
e 26 2048
e 1271 2981
e 27670 27671
e 1569 27672
e 20475 17223
e 1763 7150
e 27673 10364
e 1107 27674
e 636 9790
e 256 27675
e 5437 6064
e 3379 6705
e 2590 7839
e 440 187
e 1992 12739
e 477 3821
e 5352 10815
e 605 4403
e 4871 4982
e 636 1332
e 100 12040
e 14933 16688
e 1222 27676
e 737 546
e 282 964
e 3787 2493
e 15237 4586
e 1023 2325
e 5731 2294
e 24325 1776
e 306 12997
e 3642 19028
e 27677 27678
e 5819 6787
e 5856 8708
e 2521 10877
e 17167 2613
e 13109 6768
e 5544 12356
e 2588 7464
e 16 7102
e 90 10510
e 869 20129
e 4124 1713
e 2708 11199
e 9396 2443
e 104 27679
e 980 7
e 177 25185
e 3122 11167
e 8082 24099
e 5963 123
e 10837 2774
e 7 2400
e 4707 63
e 2356 3621
e 678 102
e 448 1677
e 3657 7427
e 3306 27680
e 1982 2011
e 1765 17013
e 551 20978
e 194 19904
e 664 3522
e 25910 4741
e 2123 3340
e 4655 461
e 6369 6904
e 520 467
e 1834 91
e 2259 133
e 1341 27681
e 7237 732
e 7770 1750
e 25912 27550
e 3969 15139
e 530 2156
e 3902 19084
e 4566 1977
e 1700 27682
e 3156 2527
e 19918 27683
e 2530 9728
e 19752 5509
e 9234 10307
e 1717 6941
e 1434 5612
e 910 755
e 3961 13929
e 165 9594
e 3351 9274
e 15345 15074
e 668 7144
e 78 410
e 5861 6572
e 243 2735
e 9230 17072
e 90 3480
e 928 8655
e 5870 3889
e 1739 1332
e 7035 20608
e 1068 9025
e 27684 19789
e 21288 27685
e 21025 23546
e 1820 9293
e 4329 1606
e 830 27686
e 2633 3292
e 855 2259
e 647 21796
e 1271 13002
e 1750 9653
e 1919 598
e 7520 161
e 1266 952
e 119 7237
e 2311 3407
e 9256 10834
e 1249 8231
e 1438 4305
e 87 16597
e 8 7383
e 19673 16231
e 1266 649
e 1766 5208
e 3834 27687
e 268 370
e 618 1522
e 4661 7761
e 1779 1911
e 5376 2294
e 747 9865
e 1252 13289
e 4781 2794
e 5635 23099
e 228 14484
e 13359 27674
e 30 577
e 4664 27688
e 963 11037
e 27689 23614
e 1617 12825
e 5981 1096
e 445 18930
e 266 3152
e 19988 27032
e 1347 1412
e 61 23146
e 306 20427
e 16616 256
e 3546 27690
e 899 11054
e 503 1043
e 2486 417
e 1297 6866
e 4563 27691
e 6664 7310
e 1639 27692
e 982 169
e 4811 8362
e 195 9263
e 528 19081
e 1063 4408
e 80 12292
e 1271 1371
e 279 24941
e 104 27693
e 980 949
e 108 2890
e 3540 27694
e 5304 4289
e 3192 27695
e 1662 3661
e 1689 19826
e 1706 6330
e 515 4434
e 1852 2908
e 8 23012
e 4177 12211
e 4655 2320
e 3332 1822
e 1755 14224
e 21888 18989
e 7 9293
e 653 3235
e 5654 561
e 201 1621
e 3539 1847
e 307 9288
e 27696 5011
e 1968 22751
e 2514 26523
e 515 3191
e 5945 16843
e 1672 488
e 74 8309
e 12637 2388
e 167 23392
e 20523 21497
e 11389 27697
e 995 6260
e 19918 27698
e 8984 2902
e 1397 17010
e 896 370
e 1372 14296
e 1363 6370
e 27699 24724
e 197 551
e 620 2968
e 222 3935
e 1083 6473
e 1974 1896
e 620 5767
e 461 5533
e 12491 9248
e 5132 14597
e 6 904
e 1042 27700
e 2569 1394
e 1883 6153
e 21108 13477
e 25934 24865
e 1896 19101
e 177 27701
e 878 5661
e 1811 3045
e 2054 14804
e 5775 27702
e 10524 7355
e 3379 27703
e 8916 18184
e 16 2782
e 22 8472
e 996 2252
e 17495 25444
e 6850 14206
e 806 8461
e 147 8625
e 1932 21438
e 2152 11716
e 1763 1994
e 5078 377
e 4657 6803
e 7279 1020
e 25138 22888
e 1776 27704
e 443 16938
e 3305 1896
e 503 4260
e 408 5637
e 636 28
e 66 2215
e 387 1176
e 1307 278
e 6351 1335
e 5066 7276
e 1239 24406
e 12176 7551
e 303 4301
e 1113 17284
e 74 914
e 445 132
e 1347 8470
e 510 4156
e 830 4779
e 7624 3395
e 2002 2304
e 21430 27705
e 410 4026
e 4336 327
e 668 1601
e 9354 13404
e 90 407
e 2304 6511
e 15563 1893
e 18821 6852
e 995 1039
e 3154 4719
e 1088 10016
e 338 7696
e 503 19002
e 4124 2421
e 4378 12868
e 57 27655
e 1199 310
e 104 27706
e 3072 18387
e 3321 7704
e 9509 22647
e 2091 5410
e 3528 357
e 911 21302
e 15653 22195
e 177 8930
e 503 27707
e 676 624
e 4655 4087
e 5341 1211
e 787 27708
e 8893 8983
e 3441 2615
e 143 3156
e 2599 10528
e 27709 27710
e 6269 27711
e 5654 10463
e 1240 8621
e 4274 27712
e 878 2651
e 668 24165
e 553 1087
e 6636 2302
e 24653 12318
e 165 5723
e 8213 7648
e 698 1541
e 5783 2050
e 1745 2845
e 2115 27713
e 7735 11221
e 1397 11955
e 15095 2070
e 1473 11204
e 175 847
e 5695 5352
e 335 64
e 5131 4790
e 2278 677
e 15387 5447
e 27714 27715
e 1042 26940
e 1350 13712
e 24209 18839
e 2907 625
e 1901 4141
e 22828 25162
e 3336 27438
e 291 493
e 1791 3442
e 304 4237
e 929 2458
e 22 27716
e 320 3197
e 930 2091
e 286 3439
e 1293 664
e 476 5507
e 14612 10373
e 47 12541
e 16 6955
e 4274 8775
e 447 2575
e 26 440
e 3961 3099
e 282 27717
e 1039 12714
e 57 22191
e 7495 5050
e 1140 27718
e 36 9289
e 8875 1397
e 1266 1976
e 262 2579
e 65 2275
e 1779 3033
e 27719 27720
e 16 534
e 27721 19586
e 25957 27722
e 3961 579
e 2421 995
e 179 16569
e 561 167
e 176 4872
e 2352 5746
e 306 3452
e 3108 3299
e 78 20770
e 1298 8013
e 1084 3119
e 3511 1284
e 21411 20489
e 1304 5370
e 22132 2677
e 1153 25180
e 1155 13283
e 2847 11817
e 958 2470
e 5170 1589
e 1590 11404
e 11414 27723
e 6320 2649
e 302 2733
e 104 27724
e 2760 3692
e 4329 8193
e 7372 10837
e 104 27725
e 27726 20270
e 3268 2066
e 520 2803
e 3962 12609
e 6316 2263
e 27727 27728
e 141 1533
e 13044 1050
e 10349 5324
e 408 18281
e 10207 18378
e 2790 205
e 165 7475
e 1042 8611
e 1023 27729
e 12036 27730
e 12895 17159
e 2171 2356
e 15617 22514
e 5146 19685
e 169 966
e 2593 1811
e 2773 8113
e 3528 21649
e 1260 6300
e 3479 12056
e 2171 6370
e 1214 3518
e 1832 6820
e 179 27731
e 2378 608
e 165 1935
e 185 2355
e 13447 1293
e 93 3425
e 924 2262
e 1193 22355
e 650 13805
e 20300 10056
e 586 765
e 195 1654
e 861 10448
e 3470 22441
e 197 6509
e 199 3562
e 1308 9594
e 78 5199
e 2240 12109
e 18767 21734
e 4914 816
e 361 18532
e 222 9669
e 18464 8269
e 3376 16397
e 830 7696
e 25973 1862
e 2700 445
e 12558 13261
e 1804 22152
e 22424 27732
e 18 746
e 104 27733
e 34 25788
e 3310 27734
e 13836 15671
e 7721 9872
e 587 27735
e 6319 2318
e 282 14723
e 12901 25612
e 2050 5998
e 256 27736
e 408 1992
e 503 6484
e 43 1152
e 18441 8833
e 4865 6817
e 5921 933
e 27737 6573
e 8256 3755
e 57 2514
e 2530 6535
e 288 4428
e 4548 1647
e 2504 4702
e 78 14990
e 1347 5731
e 801 1093
e 15863 926
e 1112 7430
e 2045 3411
e 2935 1475
e 1460 476
e 5621 10214
e 503 8072
e 5606 3299
e 5891 1677
e 1510 817
e 104 27738
e 120 2209
e 1212 1546
e 6320 11492
e 1443 2551
e 6572 14235
e 104 27739
e 5374 21091
e 342 2851
e 462 27740
e 443 2670
e 804 15442
e 339 4708
e 451 1026
e 5121 97
e 143 6209
e 2262 992
e 3540 120
e 553 1854
e 3750 4984
e 9745 27741
e 1868 2851
e 367 27742
e 7743 2862
e 1866 2070
e 8848 14289
e 1110 40
e 20184 22828
e 15066 27743
e 4059 21635
e 515 1877
e 1103 27744
e 551 1378
e 878 765
e 377 7922
e 8524 6040
e 11245 5959
e 2432 2443
e 581 4209
e 4712 12609
e 387 27745
e 389 25480
e 197 4160
e 3168 551
e 3841 27746
e 191 10343
e 48 9435
e 1880 421
e 4956 3297
e 2812 5932
e 8746 12110
e 924 5910
e 2031 10805
e 172 27747
e 2919 7997
e 90 27748
e 1042 27749
e 169 4415
e 2483 284
e 10995 2661
e 20017 24140
e 457 3759
e 433 664
e 205 755
e 1798 5066
e 457 3529
e 236 3310
e 22 12257
e 90 10049
e 952 4104
e 4891 908
e 243 22613
e 1071 1340
e 443 27750
e 2312 241
e 858 1541
e 24 15088
e 3581 3426
e 256 11405
e 4797 16527
e 616 9250
e 8798 22062
e 5634 3961
e 5870 7361
e 601 8958
e 3288 6873
e 282 27751
e 287 1875
e 6070 22892
e 161 7219
e 5567 8414
e 503 1347
e 847 25960
e 787 2040
e 801 5387
e 194 15319
e 511 4396
e 78 1138
e 1152 3760
e 1331 4865
e 10303 23081
e 1807 1378
e 12811 11530
e 5950 27752
e 9598 18450
e 1443 5900
e 1750 27753
e 104 27754
e 789 5737
e 3686 1297
e 21500 26690
e 4301 345
e 2356 25802
e 340 970
e 854 2183
e 747 27755
e 869 694
e 2215 445
e 462 24212
e 12759 23851
e 182 27756
e 355 6731
e 352 27757
e 829 12543
e 172 27758
e 878 476
e 1531 2633
e 4417 15955
e 705 3095
e 515 85
e 878 1662
e 634 12188
e 917 2540
e 534 2984
e 896 7869
e 1191 6878
e 387 27759
e 389 25341
e 27760 27761
e 3267 4931
e 2795 2150
e 3914 13832
e 288 1996
e 197 9989
e 547 2729
e 3109 389
e 9228 2594
e 2760 27186
e 1372 5110
e 2893 27762
e 1582 3684
e 1903 345
e 9567 23121
e 3411 387
e 8842 6167
e 1726 18129
e 4973 807
e 6945 10204
e 11216 13061
e 3101 10132
e 930 275
e 8 4600
e 445 18073
e 4549 1589
e 928 3396
e 7851 9050
e 804 752
e 1739 332
e 447 3874
e 243 18285
e 611 177
e 95 7365
e 22 367
e 644 6730
e 618 5963
e 286 4185
e 3641 13226
e 7470 123
e 6140 4032
e 8038 4649
e 14745 20130
e 16877 20184
e 16258 27763
e 2401 9264
e 2504 5018
e 5217 8345
e 3299 3963
e 2880 6041
e 282 27764
e 43 7722
e 177 12800
e 4432 12680
e 737 102
e 9590 17941
e 14441 8864
e 2045 3054
e 2793 13728
e 1347 6883
e 646 27765
e 3657 4529
e 843 1087
e 650 17545
e 306 3983
e 245 1253
e 801 5208
e 1149 1063
e 78 27766
e 7778 18730
e 155 23274
e 12585 14710
e 3040 5856
e 1631 260
e 367 12536
e 328 352
e 172 1311
e 1347 5454
e 104 27767
e 1491 1133
e 1586 8289
e 676 2785
e 3902 20983
e 4064 332
e 462 27768
e 7658 1152
e 443 5513
e 682 6993
e 645 2151
e 191 23255
e 12901 10824
e 4385 1470
e 3144 11465
e 23624 25700
e 2165 24748
e 9372 8506
e 528 1586
e 6081 7366
e 878 11997
e 3062 5614
e 4181 13341
e 2871 696
e 803 15070
e 3802 27769
e 5135 4981
e 425 2139
e 6280 1115
e 3731 27770
e 878 1372
e 6196 11555
e 7490 5733
e 1191 12430
e 16086 2338
e 165 4024
e 32 1876
e 24727 27771
e 6473 24279
e 899 10336
e 1652 11333
e 6920 10524
e 726 27772
e 191 24940
e 5261 18291
e 63 8085
e 1140 142
e 8071 13596
e 5148 23356
e 3055 236
e 3833 26168
e 7167 1836
e 161 1120
e 2999 3876
e 133 24305
e 4171 648
e 6659 2147
e 553 27773
e 6096 21886
e 21534 19100
e 22660 27774
e 602 12376
e 186 6924
e 367 2
e 205 1308
e 686 8886
e 462 15504
e 26024 10872
e 14508 23059
e 616 963
e 755 4037
e 527 16625
e 23990 254
e 747 13941
e 9728 1829
e 2538 3741
e 5999 3515
e 387 9417
e 1911 11053
e 8 12523
e 765 27775
e 97 7919
e 768 5835
e 4274 382
e 11173 27776
e 3204 256
e 282 27777
e 11363 8713
e 462 24873
e 784 23638
e 445 12812
e 1297 6469
e 642 27598
e 13609 20836
e 2356 9970
e 8810 8519
e 228 27778
e 2181 1894
e 797 27779
e 799 18781
e 12216 25975
e 594 12160
e 306 7126
e 808 7922
e 2472 5404
e 95 4737
e 2488 27780
e 4702 9322
e 27781 27782
e 11596 21595
e 110 7157
e 830 27783
e 6336 810
e 9660 21031
e 15623 18723
e 995 5577
e 8186 10591
e 222 17727
e 340 1112
e 4808 175
e 1176 1450
e 679 1689
e 462 27784
e 5205 423
e 443 4448
e 1133 2458
e 27785 27786
e 1177 5058
e 1706 13903
e 3785 6261
e 5207 2486
e 782 3017
e 857 256
e 451 461
e 141 1600
e 201 6473
e 8679 21606
e 584 20119
e 1026 2935
e 215 672
e 20226 19072
e 6374 3460
e 6442 3136
e 1507 782
e 1187 417
e 153 3629
e 2096 2053
e 881 19754
e 177 413
e 165 22229
e 157 24089
e 307 4972
e 5112 24821
e 2045 11644
e 90 27787
e 11755 19080
e 23871 21412
e 23672 16165
e 2790 1815
e 1543 1804
e 2530 7394
e 5018 3926
e 19965 26287
e 601 3934
e 546 13039
e 194 9676
e 5752 2203
e 193 1683
e 197 235
e 2137 8589
e 5856 2170
e 0 3528
e 743 3396
e 411 2527
e 6 1589
e 3107 27788
e 6945 5723
e 600 307
e 462 2590
e 1070 735
e 8311 12095
e 1080 1091
e 2064 2118
e 1905 4492
e 19693 22434
e 732 11146
e 10762 3120
e 1829 111
e 4842 22276
e 699 8463
e 602 14115
e 445 14281
e 25979 21475
e 8770 10141
e 5627 27789
e 1215 1114
e 1740 13681
e 5078 3537
e 13379 16257
e 11551 1429
e 3097 4301
e 6611 5491
e 11683 2196
e 2355 20154
e 16037 11375
e 4705 24257
e 2846 1260
e 167 1104
e 3154 16476
e 303 886
e 947 4193
e 9028 27790
e 61 16724
e 306 2569
e 228 18987
e 4106 7604
e 3546 1639
e 3417 3516
e 24 3829
e 3528 501
e 2197 10110
e 567 4396
e 306 7483
e 3396 2259
e 610 9825
e 668 688
e 4418 13893
e 3051 19418
e 5855 14414
e 256 9250
e 1516 26405
e 17788 25503
e 17516 1933
e 1812 1090
e 6592 1428
e 9722 21831
e 4160 13918
e 340 515
e 520 25531
e 339 1948
e 26048 27791
e 5170 1725
e 256 16138
e 6731 8773
e 11664 27792
e 173 4412
e 3599 27793
e 438 1672
e 1774 23225
e 2101 3219
e 791 24253
e 1105 280
e 19126 23261
e 255 3218
e 205 2657
e 752 7582
e 3160 9410
e 165 5963
e 24574 7449
e 21546 4104
e 382 6320
e 5883 2664
e 90 27794
e 540 2906
e 1874 3268
e 581 542
e 1101 27795
e 5060 1140
e 26411 5683
e 445 6926
e 197 2525
e 6447 5154
e 2988 2193
e 365 6650
e 424 838
e 26051 27796
e 2551 357
e 1397 3205
e 10791 3043
e 1058 6333
e 407 130
e 3485 44
e 1063 27797
e 2411 2189
e 1067 8628
e 3382 2581
e 644 2425
e 11824 4230
e 4850 18949
e 1075 27798
e 13734 16120
e 620 10634
e 2156 664
e 1583 8038
e 602 13786
e 22038 5729
e 9231 4495
e 288 3017
e 2238 112
e 1662 5313
e 27799 23039
e 12796 51
e 2178 24879
e 9470 17813
e 270 995
e 6408 327
e 9300 10236
e 2590 1792
e 540 17593
e 27800 27045
e 13787 20522
e 304 1001
e 11080 2235
e 291 27106
e 228 27801
e 1634 12292
e 9439 2398
e 1128 878
e 1070 18073
e 11021 11456
e 179 9372
e 2621 1554
e 492 1347
e 605 2918
e 1584 6272
e 6219 11054
e 1426 1574
e 4473 3356
e 702 7291
e 259 9543
e 14879 4827
e 13339 22999
e 1706 1542
e 15936 991
e 13506 14781
e 966 10356
e 4124 5218
e 10122 13646
e 6414 12170
e 61 17142
e 282 3574
e 1879 542
e 118 96
e 1155 27802
e 340 4973
e 11708 4864
e 644 25717
e 2230 5066
e 6852 15240
e 3856 7646
e 989 2625
e 2863 927
e 9794 5032
e 16236 4106
e 27803 27804
e 1555 7137
e 205 11139
e 381 461
e 2403 2016
e 8226 14921
e 520 2183
e 153 2621
e 1905 7365
e 896 5818
e 5641 11277
e 1288 7557
e 17142 11750
e 1531 34
e 7579 11277
e 397 3156
e 1575 22062
e 2569 3407
e 5186 2041
e 6981 25631
e 26069 27805
e 231 14475
e 924 4865
e 6437 10918
e 1582 2651
e 2031 6862
e 6456 27806
e 743 2745
e 949 3270
e 5274 5762
e 78 179
e 889 27317
e 530 21156
e 4511 1307
e 644 6373
e 2400 15652
e 2215 14988
e 243 140
e 19692 1172
e 602 27807
e 930 3265
e 743 4073
e 6048 12897
e 5958 2545
e 5387 8320
e 279 2414
e 266 279
e 17106 25817
e 2597 13474
e 224 2702
e 1215 972
e 443 27808
e 1048 2478
e 4518 1212
e 14331 12721
e 26084 3140
e 667 25113
e 2066 5499
e 26087 9212
e 993 8154
e 12120 25433
e 8155 779
e 9823 8683
e 27632 385
e 2722 5474
e 5079 2729
e 2316 5733
e 688 6301
e 601 5641
e 1149 4134
e 1128 2722
e 1271 27809
e 161 3154
e 3419 15729
e 443 16353
e 787 1433
e 1359 5975
e 2185 4575
e 179 93
e 1307 542
e 581 6346
e 1310 16154
e 3108 1763
e 3109 23805
e 668 1472
e 2197 21649
e 12018 16780
e 1438 84
e 6326 8683
e 10216 1708
e 191 8942
e 1555 6038
e 4381 8693
e 23903 14474
e 338 2079
e 6144 27810
e 195 27811
e 7259 14177
e 9086 19317
e 153 3149
e 104 27812
e 7458 27813
e 2870 557
e 9848 13545
e 520 1594
e 5611 21890
e 3785 6038
e 6512 3796
e 3040 9682
e 417 3834
e 340 1912
e 795 95
e 6269 1495
e 1522 22038
e 6608 13819
e 1339 27814
e 660 1249
e 6118 570
e 1531 21012
e 3441 6412
e 520 5861
e 1852 620
e 1347 21769
e 16602 27815
e 546 12484
e 1543 6210
e 6231 4823
e 515 3319
e 27816 19939
e 896 3265
e 6093 10052
e 113 11980
e 829 10404
e 1359 27817
e 2569 2391
e 27818 27819
e 195 5304
e 2773 9192
e 5783 15051
e 1632 15938
e 36 27820
e 2971 5268
e 1434 7820
e 2795 14818
e 169 9274
e 8377 10100
e 910 860
e 567 4488
e 3178 18020
e 197 20978
e 13964 8357
e 1080 540
e 855 8398
e 3196 27821
e 4608 1588
e 896 15276
e 27822 13974
e 1407 855
e 260 7394
e 855 5902
e 2413 26457
e 2511 17041
e 2752 23172
e 830 3219
e 15332 27823
e 901 8582
e 947 5544
e 14957 6682
e 87 20085
e 2329 269
e 1277 27824
e 2714 2908
e 3222 20270
e 636 477
e 10516 15461
e 12887 70
e 256 27825
e 1279 74
e 575 6310
e 47 3319
e 6096 1858
e 688 14785
e 966 9758
e 27826 17317
e 2795 17056
e 2530 20362
e 476 7579
e 3097 27827
e 2115 7456
e 27828 8769
e 6323 21734
e 306 19613
e 956 19224
e 668 4580
e 82 8509
e 6284 258
e 1529 4718
e 417 15323
e 443 22115
e 7675 10219
e 16 6482
e 2230 258
e 1807 984
e 5908 27829
e 195 6374
e 74 3256
e 1649 1293
e 1347 3152
e 104 27830
e 5823 10992
e 4792 101
e 370 2607
e 520 59
e 3405 2570
e 340 24425
e 141 2209
e 201 4336
e 4064 5199
e 1304 10892
e 1537 11065
e 22837 25355
e 1503 20749
e 553 17666
e 15775 19166
e 143 179
e 18665 23044
e 27831 27832
e 3251 1880
e 551 4738
e 1522 11679
e 3933 3804
e 1103 17655
e 5932 14356
e 14845 273
e 2816 7304
e 878 438
e 6185 25878
e 1170 984
e 3479 3050
e 18467 7951
e 13979 2132
e 1503 14833
e 12954 21417
e 27073 25203
e 871 485
e 436 4515
e 1912 20261
e 899 27833
e 1813 9166
e 2919 27834
e 4866 493
e 1070 15008
e 2209 7644
e 6055 3673
e 2356 14141
e 1555 4701
e 3062 266
e 642 3794
e 914 3396
e 286 2165
e 2068 21750
e 1415 22492
e 1434 2215
e 928 915
e 930 1443
e 10080 421
e 1070 119
e 602 1236
e 14152 13295
e 4649 4872
e 1082 9350
e 7956 8765
e 22 3279
e 11272 5638
e 161 11572
e 649 16611
e 2966 2792
e 476 14142
e 7726 13062
e 3481 233
e 14365 8959
e 614 2113
e 1107 27835
e 1639 18535
e 16967 6120
e 47 88
e 1609 25911
e 636 370
e 682 5244
e 1611 13634
e 695 5843
e 3218 7908
e 161 537
e 12356 10634
e 302 6473
e 636 3154
e 1397 3265
e 1491 27836
e 61 27837
e 306 1910
e 2846 2714
e 8506 4308
e 8155 2607
e 16 14142
e 1249 249
e 828 515
e 1649 1905
e 104 27838
e 3764 16484
e 2870 970
e 4420 4501
e 177 25399
e 2356 13988
e 2759 2993
e 27839 26739
e 668 4352
e 9536 5865
e 1982 27840
e 1939 9274
e 340 3993
e 1828 4477
e 438 1969
e 1140 3113
e 6683 9433
e 6505 5564
e 3379 4476
e 684 1322
e 4553 25231
e 386 102
e 20479 27841
e 339 2078
e 1482 3142
e 357 9307
e 3332 536
e 273 7108
e 546 4738
e 7089 6432
e 153 2724
e 2400 5147
e 26142 27842
e 2401 9826
e 2192 979
e 27843 27844
e 3533 870
e 1700 27845
e 133 6495
e 11974 17962
e 9993 19244
e 10661 19004
e 201 7379
e 487 7427
e 9929 24392
e 2664 5108
e 705 970
e 6945 9589
e 1717 17334
e 4167 7828
e 5541 526
e 972 9852
e 7516 16528
e 2588 7329
e 668 27846
e 930 7551
e 3382 19426
e 830 140
e 2132 10797
e 2530 335
e 9230 12154
e 726 4059
e 5398 87
e 12963 2973
e 7401 5252
e 1327 13655
e 2218 4628
e 882 17925
e 6 1332
e 224 9929
e 7520 3654
e 16 934
e 2078 9110
e 1602 6142
e 991 477
e 412 7922
e 2977 22594
e 2068 21249
e 1266 425
e 87 25078
e 5004 20828
e 2712 8062
e 1763 899
e 5792 12140
e 618 307
e 2803 1781
e 1776 27847
e 1604 6282
e 3629 4192
e 605 1287
e 1784 1855
e 367 13251
e 5716 6856
e 3961 3095
e 1912 2780
e 306 5001
e 7302 4286
e 17903 27848
e 445 27849
e 11775 26732
e 310 8883
e 61 27850
e 306 27851
e 2846 864
e 228 5708
e 1103 15391
e 7125 860
e 16616 1488
e 447 27852
e 1297 5193
e 22759 25034
e 314 6416
e 1630 3933
e 377 27853
e 13109 1176
e 3040 17399
e 970 341
e 5170 3051
e 1711 27854
e 22237 9666
e 9953 6196
e 8846 6852
e 1425 5814
e 1639 27855
e 12512 6273
e 5050 1827
e 503 7106
e 16 3083
e 1472 27856
e 5274 3913
e 4381 25082
e 4124 2091
e 110 6924
e 344 11536
e 104 27857
e 1589 407
e 3999 27858
e 1813 24439
e 110 4439
e 2926 21422
e 2406 1521
e 1936 5816
e 2453 27859
e 698 1953
e 4653 27860
e 1822 5002
e 2690 8736
e 4553 10011
e 3035 2002
e 143 5861
e 1902 12963
e 10380 6212
e 2230 10227
e 381 398
e 16219 4845
e 515 1583
e 2909 20674
e 10799 16198
e 546 6990
e 2181 11434
e 1529 5715
e 5024 7084
e 5601 2104
e 1846 1581
e 438 2607
e 15557 7212
e 662 387
e 407 3675
e 195 3122
e 2773 8750
